Timestamp,Date,date,entry_word_count,formatted_date,quarter,sentiment,maxSentiment,positve-sentiment,negative-sentiment,neutral-sentiment
2021-07-17 9:13:04,2017-05-21 0:00:00,2017-05-21 0:00:00,71,2017-05-21,2017Q2,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.9134}",positive,0.22,0.0,0.78
2021-07-17 9:13:04,2017-04-30 0:00:00,2017-04-30 0:00:00,70,2017-04-30,2017Q2,"{'neg': 0.169, 'neu': 0.776, 'pos': 0.054, 'compound': -0.8364}",negative,0.054,0.169,0.776
2021-07-17 9:13:04,2017-04-21 0:00:00,2017-04-21 0:00:00,26,2017-04-21,2017Q2,"{'neg': 0.202, 'neu': 0.728, 'pos': 0.07, 'compound': -0.6124}",negative,0.07,0.202,0.728
2021-07-17 9:13:04,2017-04-18 0:00:00,2017-04-18 0:00:00,38,2017-04-18,2017Q2,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.7706}",positive,0.182,0.0,0.818
2021-07-17 9:13:04,2017-04-04 0:00:00,2017-04-04 0:00:00,195,2017-04-04,2017Q2,"{'neg': 0.053, 'neu': 0.871, 'pos': 0.075, 'compound': 0.7109}",positive,0.075,0.053,0.871
2021-07-17 9:13:04,2017-03-23 0:00:00,2017-03-23 0:00:00,47,2017-03-23,2017Q1,"{'neg': 0.059, 'neu': 0.79, 'pos': 0.151, 'compound': 0.6696}",positive,0.151,0.059,0.79
2021-07-17 9:13:04,2017-02-13 0:00:00,2017-02-13 0:00:00,72,2017-02-13,2017Q1,"{'neg': 0.142, 'neu': 0.826, 'pos': 0.032, 'compound': -0.8176}",negative,0.032,0.142,0.826
2021-07-17 9:13:04,2016-10-07 0:00:00,2016-10-07 0:00:00,126,2016-10-07,2016Q4,"{'neg': 0.07, 'neu': 0.798, 'pos': 0.133, 'compound': 0.83}",positive,0.133,0.07,0.798
2021-07-17 9:13:04,2016-08-03 0:00:00,2016-08-03 0:00:00,71,2016-08-03,2016Q3,"{'neg': 0.141, 'neu': 0.787, 'pos': 0.071, 'compound': -0.7003}",negative,0.071,0.141,0.787
2021-07-17 9:13:04,2016-08-02 0:00:00,2016-08-02 0:00:00,92,2016-08-02,2016Q3,"{'neg': 0.111, 'neu': 0.852, 'pos': 0.036, 'compound': -0.7309}",negative,0.036,0.111,0.852
2021-07-17 9:13:04,2016-07-01 0:00:00,2016-07-01 0:00:00,61,2016-07-01,2016Q3,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9509}",positive,0.267,0.0,0.733
2021-07-17 9:13:04,2016-06-30 0:00:00,2016-06-30 0:00:00,176,2016-06-30,2016Q2,"{'neg': 0.075, 'neu': 0.787, 'pos': 0.138, 'compound': 0.7761}",positive,0.138,0.075,0.787
2021-07-17 9:13:04,2016-06-13 0:00:00,2016-06-13 0:00:00,136,2016-06-13,2016Q2,"{'neg': 0.062, 'neu': 0.8, 'pos': 0.139, 'compound': 0.8058}",positive,0.139,0.062,0.8
2021-07-17 9:13:04,2016-06-11 0:00:00,2016-06-11 0:00:00,71,2016-06-11,2016Q2,"{'neg': 0.097, 'neu': 0.718, 'pos': 0.185, 'compound': 0.7787}",positive,0.185,0.097,0.718
2021-07-17 9:13:04,2016-06-05 0:00:00,2016-06-05 0:00:00,47,2016-06-05,2016Q2,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.9462}",negative,0.0,0.325,0.675
2021-07-17 9:13:04,2016-06-03 0:00:00,2016-06-03 0:00:00,534,2016-06-03,2016Q2,"{'neg': 0.096, 'neu': 0.791, 'pos': 0.113, 'compound': 0.8752}",positive,0.113,0.096,0.791
2021-07-17 9:13:04,2016-05-31 0:00:00,2016-05-31 0:00:00,313,2016-05-31,2016Q2,"{'neg': 0.09, 'neu': 0.635, 'pos': 0.275, 'compound': 0.9975}",positive,0.275,0.09,0.635
2021-07-17 9:13:04,2016-05-26 0:00:00,2016-05-26 0:00:00,279,2016-05-26,2016Q2,"{'neg': 0.096, 'neu': 0.708, 'pos': 0.196, 'compound': 0.9868}",positive,0.196,0.096,0.708
2021-07-17 9:13:04,2016-05-24 0:00:00,2016-05-24 0:00:00,367,2016-05-24,2016Q2,"{'neg': 0.073, 'neu': 0.814, 'pos': 0.113, 'compound': 0.9243}",positive,0.113,0.073,0.814
2021-07-17 9:13:04,2016-05-23 0:00:00,2016-05-23 0:00:00,508,2016-05-23,2016Q2,"{'neg': 0.102, 'neu': 0.666, 'pos': 0.232, 'compound': 0.9975}",positive,0.232,0.102,0.666
2021-07-17 9:13:04,2016-05-15 0:00:00,2016-05-15 0:00:00,130,2016-05-15,2016Q2,"{'neg': 0.085, 'neu': 0.891, 'pos': 0.023, 'compound': -0.8402}",negative,0.023,0.085,0.891
2021-07-17 9:13:04,2016-05-13 0:00:00,2016-05-13 0:00:00,397,2016-05-13,2016Q2,"{'neg': 0.107, 'neu': 0.706, 'pos': 0.188, 'compound': 0.9903}",positive,0.188,0.107,0.706
2021-07-17 9:13:04,2016-05-09 0:00:00,2016-05-09 0:00:00,41,2016-05-09,2016Q2,"{'neg': 0.136, 'neu': 0.764, 'pos': 0.1, 'compound': -0.3976}",negative,0.1,0.136,0.764
2021-07-17 9:13:04,2016-05-07 0:00:00,2016-05-07 0:00:00,146,2016-05-07,2016Q2,"{'neg': 0.072, 'neu': 0.805, 'pos': 0.124, 'compound': 0.8458}",positive,0.124,0.072,0.805
2021-07-17 9:13:04,2016-05-05 0:00:00,2016-05-05 0:00:00,70,2016-05-05,2016Q2,"{'neg': 0.064, 'neu': 0.831, 'pos': 0.105, 'compound': 0.4215}",positive,0.105,0.064,0.831
2021-07-17 9:13:04,2016-05-04 0:00:00,2016-05-04 0:00:00,440,2016-05-04,2016Q2,"{'neg': 0.036, 'neu': 0.822, 'pos': 0.142, 'compound': 0.9898}",positive,0.142,0.036,0.822
2021-07-17 9:13:04,2016-04-20 0:00:00,2016-04-20 0:00:00,316,2016-04-20,2016Q2,"{'neg': 0.075, 'neu': 0.711, 'pos': 0.214, 'compound': 0.9936}",positive,0.214,0.075,0.711
2021-07-17 9:13:04,2016-04-17 0:00:00,2016-04-17 0:00:00,47,2016-04-17,2016Q2,"{'neg': 0.09, 'neu': 0.882, 'pos': 0.027, 'compound': -0.4215}",negative,0.027,0.09,0.882
2021-07-17 9:13:04,2016-03-29 0:00:00,2016-03-29 0:00:00,190,2016-03-29,2016Q1,"{'neg': 0.12, 'neu': 0.736, 'pos': 0.144, 'compound': -0.0021}",positive,0.144,0.12,0.736
2021-07-17 9:13:04,2016-03-28 0:00:00,2016-03-28 0:00:00,180,2016-03-28,2016Q1,"{'neg': 0.044, 'neu': 0.768, 'pos': 0.188, 'compound': 0.9658}",positive,0.188,0.044,0.768
2021-07-17 9:13:04,2016-03-25 0:00:00,2016-03-25 0:00:00,406,2016-03-25,2016Q1,"{'neg': 0.024, 'neu': 0.872, 'pos': 0.104, 'compound': 0.9868}",positive,0.104,0.024,0.872
2021-07-17 9:13:04,2016-02-29 0:00:00,2016-02-29 0:00:00,88,2016-02-29,2016Q1,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.8885}",positive,0.137,0.0,0.863
2021-07-17 9:13:04,2016-02-09 0:00:00,2016-02-09 0:00:00,283,2016-02-09,2016Q1,"{'neg': 0.021, 'neu': 0.802, 'pos': 0.177, 'compound': 0.9919}",positive,0.177,0.021,0.802
2021-07-17 9:13:04,2016-01-05 0:00:00,2016-01-05 0:00:00,372,2016-01-05,2016Q1,"{'neg': 0.108, 'neu': 0.691, 'pos': 0.201, 'compound': 0.9864}",positive,0.201,0.108,0.691
2021-07-17 9:13:04,2015-12-30 0:00:00,2015-12-30 0:00:00,385,2015-12-30,2015Q4,"{'neg': 0.088, 'neu': 0.671, 'pos': 0.241, 'compound': 0.9973}",positive,0.241,0.088,0.671
2021-07-17 9:13:04,2015-12-28 0:00:00,2015-12-28 0:00:00,547,2015-12-28,2015Q4,"{'neg': 0.091, 'neu': 0.682, 'pos': 0.227, 'compound': 0.9985}",positive,0.227,0.091,0.682
2021-07-17 9:13:04,2015-12-27 0:00:00,2015-12-27 0:00:00,275,2015-12-27,2015Q4,"{'neg': 0.028, 'neu': 0.787, 'pos': 0.185, 'compound': 0.9903}",positive,0.185,0.028,0.787
2021-07-17 9:13:04,2015-12-09 0:00:00,2015-12-09 0:00:00,190,2015-12-09,2015Q4,"{'neg': 0.096, 'neu': 0.779, 'pos': 0.125, 'compound': 0.6925}",positive,0.125,0.096,0.779
2021-07-17 9:13:04,2015-12-01 0:00:00,2015-12-01 0:00:00,12,2015-12-01,2015Q4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",negative,0.0,0.0,1.0
2021-07-17 9:13:04,2015-11-30 0:00:00,2015-11-30 0:00:00,201,2015-11-30,2015Q4,"{'neg': 0.153, 'neu': 0.622, 'pos': 0.225, 'compound': 0.8883}",positive,0.225,0.153,0.622
2021-07-17 9:13:04,2015-11-25 0:00:00,2015-11-25 0:00:00,34,2015-11-25,2015Q4,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.25}",positive,0.061,0.0,0.939
2021-07-17 9:13:04,2015-11-20 0:00:00,2015-11-20 0:00:00,14,2015-11-20,2015Q4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",negative,0.0,0.0,1.0
2021-07-17 9:13:04,2015-11-17 0:00:00,2015-11-17 0:00:00,600,2015-11-17,2015Q4,"{'neg': 0.125, 'neu': 0.766, 'pos': 0.109, 'compound': -0.9385}",negative,0.109,0.125,0.766
2021-07-17 9:13:04,2015-10-29 0:00:00,2015-10-29 0:00:00,49,2015-10-29,2015Q4,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.5719}",negative,0.0,0.083,0.917
2021-07-17 9:13:04,2015-10-25 0:00:00,2015-10-25 0:00:00,173,2015-10-25,2015Q4,"{'neg': 0.106, 'neu': 0.723, 'pos': 0.171, 'compound': 0.963}",positive,0.171,0.106,0.723
2021-07-17 9:13:04,2015-10-20 0:00:00,2015-10-20 0:00:00,18,2015-10-20,2015Q4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",negative,0.0,0.0,1.0
2021-07-17 9:13:04,2014-09-03 0:00:00,2014-09-03 0:00:00,263,2014-09-03,2014Q3,"{'neg': 0.077, 'neu': 0.687, 'pos': 0.235, 'compound': 0.9951}",positive,0.235,0.077,0.687
2021-07-17 9:13:04,2014-08-20 0:00:00,2014-08-20 0:00:00,296,2014-08-20,2014Q3,"{'neg': 0.074, 'neu': 0.661, 'pos': 0.265, 'compound': 0.9972}",positive,0.265,0.074,0.661
2021-07-17 9:13:04,2014-03-18 0:00:00,2014-03-18 0:00:00,960,2014-03-18,2014Q1,"{'neg': 0.07, 'neu': 0.701, 'pos': 0.229, 'compound': 0.9995}",positive,0.229,0.07,0.701
2021-07-17 9:13:04,2014-03-16 0:00:00,2014-03-16 0:00:00,294,2014-03-16,2014Q1,"{'neg': 0.056, 'neu': 0.692, 'pos': 0.253, 'compound': 0.9941}",positive,0.253,0.056,0.692
2021-07-17 9:13:04,2014-02-03 0:00:00,2014-02-03 0:00:00,245,2014-02-03,2014Q1,"{'neg': 0.188, 'neu': 0.6, 'pos': 0.212, 'compound': 0.8385}",positive,0.212,0.188,0.6
2021-07-17 9:13:04,2014-02-02 0:00:00,2014-02-02 0:00:00,293,2014-02-02,2014Q1,"{'neg': 0.079, 'neu': 0.741, 'pos': 0.18, 'compound': 0.9735}",positive,0.18,0.079,0.741
2021-07-17 9:13:04,2012-01-21 0:00:00,2012-01-21 0:00:00,263,2012-01-21,2012Q1,"{'neg': 0.091, 'neu': 0.723, 'pos': 0.186, 'compound': 0.9864}",positive,0.186,0.091,0.723
2021-07-17 9:13:04,2012-01-02 0:00:00,2012-01-02 0:00:00,36,2012-01-02,2012Q1,"{'neg': 0.388, 'neu': 0.436, 'pos': 0.176, 'compound': -0.8275}",negative,0.176,0.388,0.436
2021-07-17 9:13:04,2012-01-01 0:00:00,2012-01-01 0:00:00,415,2012-01-01,2012Q1,"{'neg': 0.043, 'neu': 0.634, 'pos': 0.323, 'compound': 0.9993}",positive,0.323,0.043,0.634
2021-07-17 9:13:04,2011-01-30 0:00:00,2011-01-30 0:00:00,315,2011-01-30,2011Q1,"{'neg': 0.025, 'neu': 0.618, 'pos': 0.357, 'compound': 0.9992}",positive,0.357,0.025,0.618
2021-07-17 9:13:04,2011-01-22 0:00:00,2011-01-22 0:00:00,195,2011-01-22,2011Q1,"{'neg': 0.15, 'neu': 0.772, 'pos': 0.079, 'compound': -0.9258}",negative,0.079,0.15,0.772
2021-07-17 9:13:04,2011-01-21 0:00:00,2011-01-21 0:00:00,734,2011-01-21,2011Q1,"{'neg': 0.146, 'neu': 0.653, 'pos': 0.201, 'compound': 0.9956}",positive,0.201,0.146,0.653
2021-07-17 9:13:04,2011-01-09 0:00:00,2011-01-09 0:00:00,354,2011-01-09,2011Q1,"{'neg': 0.09, 'neu': 0.747, 'pos': 0.163, 'compound': 0.9783}",positive,0.163,0.09,0.747
2021-07-17 9:13:04,2010-09-26 0:00:00,2010-09-26 0:00:00,89,2010-09-26,2010Q3,"{'neg': 0.132, 'neu': 0.648, 'pos': 0.22, 'compound': 0.8272}",positive,0.22,0.132,0.648
2021-07-17 9:13:04,2010-03-19 0:00:00,2010-03-19 0:00:00,49,2010-03-19,2010Q1,"{'neg': 0.221, 'neu': 0.658, 'pos': 0.122, 'compound': -0.7157}",negative,0.122,0.221,0.658
2021-07-17 9:13:04,2009-11-14 0:00:00,2009-11-14 0:00:00,16,2009-11-14,2009Q4,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7735}",positive,0.379,0.0,0.621
2021-07-17 9:13:04,2009-11-13 0:00:00,2009-11-13 0:00:00,428,2009-11-13,2009Q4,"{'neg': 0.184, 'neu': 0.646, 'pos': 0.17, 'compound': -0.7716}",negative,0.17,0.184,0.646
2021-07-17 9:13:04,2008-11-02 0:00:00,2008-11-02 0:00:00,182,2008-11-02,2008Q4,"{'neg': 0.113, 'neu': 0.767, 'pos': 0.12, 'compound': -0.4719}",positive,0.12,0.113,0.767
2021-07-17 9:13:04,2008-09-07 0:00:00,2008-09-07 0:00:00,102,2008-09-07,2008Q3,"{'neg': 0.036, 'neu': 0.746, 'pos': 0.218, 'compound': 0.9582}",positive,0.218,0.036,0.746
2021-07-17 9:13:04,2008-08-20 0:00:00,2008-08-20 0:00:00,40,2008-08-20,2008Q3,"{'neg': 0.048, 'neu': 0.603, 'pos': 0.349, 'compound': 0.9187}",positive,0.349,0.048,0.603
2021-07-17 9:13:04,2008-08-04 0:00:00,2008-08-04 0:00:00,182,2008-08-04,2008Q3,"{'neg': 0.18, 'neu': 0.658, 'pos': 0.162, 'compound': -0.3148}",negative,0.162,0.18,0.658
2021-07-17 9:13:04,2008-05-04 0:00:00,2008-05-04 0:00:00,284,2008-05-04,2008Q2,"{'neg': 0.138, 'neu': 0.645, 'pos': 0.217, 'compound': 0.9879}",positive,0.217,0.138,0.645
2021-07-17 9:13:04,2005-12-27 0:00:00,2005-12-27 0:00:00,299,2005-12-27,2005Q4,"{'neg': 0.047, 'neu': 0.926, 'pos': 0.027, 'compound': -0.7579}",negative,0.027,0.047,0.926
2021-07-17 9:13:04,2005-12-22 0:00:00,2005-12-22 0:00:00,200,2005-12-22,2005Q4,"{'neg': 0.275, 'neu': 0.594, 'pos': 0.131, 'compound': -0.9887}",negative,0.131,0.275,0.594
2021-07-17 9:13:04,2005-12-19 0:00:00,2005-12-19 0:00:00,37,2005-12-19,2005Q4,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.8458}",negative,0.0,0.292,0.708
2021-07-17 9:13:04,2005-12-11 0:00:00,2005-12-11 0:00:00,240,2005-12-11,2005Q4,"{'neg': 0.052, 'neu': 0.845, 'pos': 0.103, 'compound': 0.9291}",positive,0.103,0.052,0.845
2021-07-17 9:13:04,2005-11-21 0:00:00,2005-11-21 0:00:00,116,2005-11-21,2005Q4,"{'neg': 0.134, 'neu': 0.644, 'pos': 0.223, 'compound': 0.8803}",positive,0.223,0.134,0.644
2021-07-17 9:13:04,2005-11-20 0:00:00,2005-11-20 0:00:00,305,2005-11-20,2005Q4,"{'neg': 0.071, 'neu': 0.74, 'pos': 0.189, 'compound': 0.9791}",positive,0.189,0.071,0.74
2021-07-17 9:13:04,2005-10-30 0:00:00,2005-10-30 0:00:00,158,2005-10-30,2005Q4,"{'neg': 0.067, 'neu': 0.704, 'pos': 0.23, 'compound': 0.9773}",positive,0.23,0.067,0.704
2021-07-17 9:13:04,2005-10-04 0:00:00,2005-10-04 0:00:00,57,2005-10-04,2005Q4,"{'neg': 0.102, 'neu': 0.851, 'pos': 0.046, 'compound': -0.3781}",negative,0.046,0.102,0.851
2021-07-17 9:13:04,2005-09-28 0:00:00,2005-09-28 0:00:00,426,2005-09-28,2005Q3,"{'neg': 0.08, 'neu': 0.733, 'pos': 0.187, 'compound': 0.9926}",positive,0.187,0.08,0.733
2021-07-17 9:13:04,2005-09-04 0:00:00,2005-09-04 0:00:00,58,2005-09-04,2005Q3,"{'neg': 0.043, 'neu': 0.814, 'pos': 0.143, 'compound': 0.7345}",positive,0.143,0.043,0.814
2021-07-17 9:13:04,2005-08-02 0:00:00,2005-08-02 0:00:00,10,2005-08-02,2005Q3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",negative,0.0,0.0,1.0
2021-07-17 9:13:04,2005-07-26 0:00:00,2005-07-26 0:00:00,1,2005-07-26,2005Q3,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",negative,0.0,0.0,0.0
2021-07-17 9:13:04,2005-07-22 0:00:00,2005-07-22 0:00:00,40,2005-07-22,2005Q3,"{'neg': 0.269, 'neu': 0.372, 'pos': 0.359, 'compound': 0.707}",positive,0.359,0.269,0.372
2021-07-17 9:13:04,2005-06-30 0:00:00,2005-06-30 0:00:00,545,2005-06-30,2005Q2,"{'neg': 0.101, 'neu': 0.811, 'pos': 0.088, 'compound': -0.9438}",negative,0.088,0.101,0.811
2021-07-17 9:13:04,2005-06-26 0:00:00,2005-06-26 0:00:00,113,2005-06-26,2005Q2,"{'neg': 0.109, 'neu': 0.824, 'pos': 0.066, 'compound': -0.8227}",negative,0.066,0.109,0.824
2021-07-17 9:13:04,2005-05-01 0:00:00,2005-05-01 0:00:00,260,2005-05-01,2005Q2,"{'neg': 0.113, 'neu': 0.842, 'pos': 0.045, 'compound': -0.9655}",negative,0.045,0.113,0.842
2021-07-17 9:13:04,2005-04-23 0:00:00,2005-04-23 0:00:00,192,2005-04-23,2005Q2,"{'neg': 0.027, 'neu': 0.676, 'pos': 0.297, 'compound': 0.9959}",positive,0.297,0.027,0.676
2021-07-17 9:13:04,2005-04-16 0:00:00,2005-04-16 0:00:00,165,2005-04-16,2005Q2,"{'neg': 0.082, 'neu': 0.729, 'pos': 0.189, 'compound': 0.9144}",positive,0.189,0.082,0.729
2021-07-17 9:13:04,2005-03-21 0:00:00,2005-03-21 0:00:00,623,2005-03-21,2005Q1,"{'neg': 0.138, 'neu': 0.738, 'pos': 0.125, 'compound': -0.9545}",negative,0.125,0.138,0.738
2021-07-17 9:13:04,2005-03-18 0:00:00,2005-03-18 0:00:00,575,2005-03-18,2005Q1,"{'neg': 0.123, 'neu': 0.683, 'pos': 0.194, 'compound': 0.9854}",positive,0.194,0.123,0.683
2021-07-17 9:13:04,2005-03-15 0:00:00,2005-03-15 0:00:00,334,2005-03-15,2005Q1,"{'neg': 0.105, 'neu': 0.772, 'pos': 0.123, 'compound': 0.8512}",positive,0.123,0.105,0.772
2021-07-17 9:13:04,2005-03-14 0:00:00,2005-03-14 0:00:00,400,2005-03-14,2005Q1,"{'neg': 0.143, 'neu': 0.73, 'pos': 0.127, 'compound': -0.8704}",negative,0.127,0.143,0.73
2021-07-17 9:13:04,2005-03-04 0:00:00,2005-03-04 0:00:00,86,2005-03-04,2005Q1,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.9198}",negative,0.0,0.188,0.812
2021-07-17 9:13:04,2005-02-21 0:00:00,2005-02-21 0:00:00,171,2005-02-21,2005Q1,"{'neg': 0.174, 'neu': 0.767, 'pos': 0.059, 'compound': -0.956}",negative,0.059,0.174,0.767
2021-07-17 9:13:04,2005-02-20 0:00:00,2005-02-20 0:00:00,171,2005-02-20,2005Q1,"{'neg': 0.098, 'neu': 0.708, 'pos': 0.194, 'compound': 0.9591}",positive,0.194,0.098,0.708
2021-07-17 9:13:04,2005-02-18 0:00:00,2005-02-18 0:00:00,159,2005-02-18,2005Q1,"{'neg': 0.255, 'neu': 0.608, 'pos': 0.137, 'compound': -0.9774}",negative,0.137,0.255,0.608
2021-07-17 9:13:04,2005-02-13 0:00:00,2005-02-13 0:00:00,111,2005-02-13,2005Q1,"{'neg': 0.223, 'neu': 0.631, 'pos': 0.146, 'compound': -0.9398}",negative,0.146,0.223,0.631
2021-07-17 9:13:04,2005-02-12 0:00:00,2005-02-12 0:00:00,173,2005-02-12,2005Q1,"{'neg': 0.096, 'neu': 0.633, 'pos': 0.272, 'compound': 0.9866}",positive,0.272,0.096,0.633
2021-07-17 9:13:04,2005-02-12 0:00:00,2005-02-12 0:00:00,173,2005-02-12,2005Q1,"{'neg': 0.096, 'neu': 0.633, 'pos': 0.272, 'compound': 0.9866}",positive,0.272,0.096,0.633
2021-07-17 9:13:04,2005-01-31 0:00:00,2005-01-31 0:00:00,626,2005-01-31,2005Q1,"{'neg': 0.11, 'neu': 0.767, 'pos': 0.124, 'compound': 0.596}",positive,0.124,0.11,0.767
2021-07-17 9:13:04,2005-01-30 0:00:00,2005-01-30 0:00:00,187,2005-01-30,2005Q1,"{'neg': 0.143, 'neu': 0.751, 'pos': 0.106, 'compound': -0.7603}",negative,0.106,0.143,0.751
2021-07-17 9:13:04,2005-01-28 0:00:00,2005-01-28 0:00:00,248,2005-01-28,2005Q1,"{'neg': 0.03, 'neu': 0.844, 'pos': 0.126, 'compound': 0.9546}",positive,0.126,0.03,0.844
2021-07-17 9:13:04,2005-01-26 0:00:00,2005-01-26 0:00:00,74,2005-01-26,2005Q1,"{'neg': 0.091, 'neu': 0.802, 'pos': 0.107, 'compound': 0.0772}",positive,0.107,0.091,0.802
2021-07-17 9:13:04,2005-01-19 0:00:00,2005-01-19 0:00:00,31,2005-01-19,2005Q1,"{'neg': 0.218, 'neu': 0.487, 'pos': 0.295, 'compound': 0.6808}",positive,0.295,0.218,0.487
